Solubility(%),Yield(uM),Yield(ug/ml),Calculated MW(kDa),Calculated pI,Sequence length,Sequence mass,Type of gene product numeric,Cell location numeric,Steric parameter,Polarizability,Volume,Hydrophobicity,Helix probability,Sheet probability
3.0,0.3,27.0,77.2,5.7,700,77261,10,5,2.0644571428571354,0.1426714285714283,3.237042857142855,0.2971142857142859,0.2778571428571422,0.2910714285714286
1.0,0.3,21.0,77.065,6.06,682,77142,20,0,2.121862170087969,0.1489882697947211,3.395307917888563,0.2748533724340175,0.2834164222873894,0.2901319648093839
11.0,0.2,17.0,90.152,5.5,460,53178,0,0,2.292086956521739,0.1631304347826084,3.606695652173916,0.3664782608695657,0.3055869565217382,0.3024347826086956
38.0,0.1,8.0,104.5,6.3,931,104656,8,0,2.164822771213736,0.1506659505907627,3.389763694951651,0.3257894736842103,0.3039097744360888,0.2950912996777661
3.0,0.2,18.0,89.2,6.4,790,89283,10,1,2.1767848101265748,0.1517594936708858,3.3939113924050544,0.3080632911392407,0.2764177215189869,0.2991265822784813
8.0,0.1,6.0,83.413,6.64,759,83495,8,0,2.112108036890638,0.1435441370223977,3.247391304347824,0.3559552042160739,0.29159420289855,0.2939789196310937
21.0,0.1,10.0,89.7,8.4,808,89780,0,1,2.152784653465341,0.1459034653465344,3.321299504950489,0.3253712871287128,0.2843564356435635,0.29710396039604
10.0,0.1,11.0,89.9,6.9,807,89987,0,1,2.160954151177195,0.1467410161090457,3.336418835192062,0.3367657992565054,0.2847087980173474,0.297224287484511
29.0,0.1,7.0,77.799,6.68,700,77877,8,0,2.1282714285714217,0.1479142857142855,3.3277428571428587,0.3742999999999997,0.2827714285714275,0.2966714285714287
3.0,0.2,23.0,113.138,6.98,1018,113248,8,0,2.162033398821212,0.1483104125736739,3.3482514734773963,0.4002554027504917,0.2947838899803528,0.2977897838899805
49.0,0.6,50.0,87.3,4.9,277,31211,0,0,2.292021660649817,0.1516606498194944,3.431660649819494,0.4207942238267148,0.2988808664259929,0.3049097472924187
80.0,0.8,69.0,87.3,5.2,795,87378,0,0,2.1982767295597405,0.1439748427672955,3.266352201257863,0.3733333333333341,0.2955094339622633,0.2993081761006295
43.0,0.8,65.0,84.1,5.8,753,84163,0,0,2.177463479415666,0.1444488711819387,3.358764940239048,0.3286852589641435,0.2861221779548462,0.293851261620186
31.0,0.7,65.0,94.9,6.2,877,94970,1,3,2.153352337514244,0.1393728620296465,3.18817559863169,0.385803876852908,0.2859407069555293,0.2979817559863175
2.0,0.7,59.0,79.405,5.93,686,79491,0,0,2.215364431486875,0.1596064139941689,3.599854227405246,0.3759037900874632,0.2919825072886285,0.3002186588921285
33.0,0.0,3.0,88.9,7.3,809,88964,0,1,2.120444993819524,0.1444499381953026,3.259159456118661,0.3611372064276886,0.2907663782447457,0.2947836835599508
14.0,0.2,16.0,74.8,6.2,692,74843,10,2,2.218598265895944,0.1430202312138727,3.2163583815028907,0.5299421965317922,0.3015173410404614,0.3006936416184977
33.0,0.2,23.0,106.7,6.1,1039,106825,20,5,1.9700192492781372,0.1246583253128008,2.784639076034639,0.2745909528392685,0.2695572666025012,0.2848604427333977
20.0,0.4,30.0,79.3,7.3,720,79343,0,2,2.2069722222222143,0.1459027777777775,3.289888888888886,0.3656666666666667,0.2951805555555549,0.3010833333333336
44.0,0.7,42.0,57.8,4.6,547,57930,6,0,2.03080438756855,0.132376599634369,2.9608226691042048,0.295521023765997,0.2870018281535642,0.2883729433272398
70.0,0.2,12.0,63.6,6.1,565,63637,0,1,2.135061946902651,0.1470796460176988,3.3983893805309733,0.3444424778761056,0.288831858407079,0.29495575221239
9.0,0.3,19.0,70.489,6.54,639,70562,17,0,2.154053208137706,0.1478403755868543,3.2962910798122094,0.4062597809076686,0.3040688575899838,0.2936932707355244
44.0,0.1,5.0,67.0,6.7,598,67084,5,2,2.158762541806013,0.1515551839464883,3.381521739130439,0.3818227424749162,0.3072575250836116,0.2948829431438132
74.0,0.6,35.0,60.8,6.6,543,60899,12,1,2.2342909760589293,0.147955801104972,3.390423572744016,0.3449355432780845,0.2852117863720065,0.3041436464088399
23.0,0.1,7.0,56.816,6.38,531,56870,0,0,2.1033521657250405,0.1361016949152539,3.0994538606403066,0.4184745762711863,0.295536723163841,0.2915065913371001
49.0,0.1,7.0,72.4,5.6,644,72491,0,0,2.2063043478260824,0.1513975155279501,3.4201708074534207,0.3449223602484475,0.3035869565217388,0.2957919254658387
31.0,0.5,31.0,61.5,7.7,547,61565,10,1,2.1693235831809825,0.1498720292504567,3.4195429616087765,0.3822851919561243,0.2953016453382073,0.2973308957952469
6.0,0.4,25.0,64.123,6.17,559,64186,8,0,2.284669051878348,0.1579785330948118,3.5451341681574275,0.4286762075134173,0.2907155635062609,0.3044364937388195
13.0,0.4,27.0,65.407,9.42,585,65456,8,0,2.16904273504273,0.1508205128205127,3.3951282051282097,0.3924957264957264,0.292735042735042,0.296752136752137
34.0,0.7,39.0,58.8,6.6,546,58899,5,2,2.103663003662994,0.1403296703296701,3.117289377289374,0.3137362637362643,0.3093772893772885,0.2909340659340663
61.0,0.3,19.0,61.4,6.1,551,62758,0,1,2.1615970961887445,0.1540108892921958,3.477912885662435,0.3828856624319423,0.2883484573502713,0.2976406533575316
13.0,0.1,7.0,72.64,7.06,653,72702,8,0,2.1781470137825374,0.1482695252679936,3.342511485451761,0.3413323124042877,0.2943644716692179,0.2961255742725883
9.0,1.3,83.0,63.118,5.55,565,63197,0,0,2.210867256637162,0.1487964601769909,3.3762477876106223,0.4075221238938054,0.2912920353982294,0.3013274336283184
62.0,0.7,41.0,57.6,7.5,516,57641,12,1,2.1422286821705407,0.1468410852713175,3.358294573643413,0.3203682170542637,0.2891085271317825,0.2948449612403103
57.0,0.7,46.0,62.7,6.1,560,62802,14,1,2.152892857142853,0.1465892857142854,3.3673571428571454,0.3181607142857144,0.2812678571428564,0.2968571428571432
6.0,0.8,48.0,57.475,5.68,530,57545,8,0,2.134075471698107,0.1414339622641507,3.185943396226416,0.4575849056603774,0.2939056603773575,0.2981132075471701
43.0,0.9,70.0,77.4,5.8,681,77516,0,0,2.1386784140969066,0.1561527165932451,3.483069016152718,0.3809397944199708,0.3085903083700432,0.2907929515418502
37.0,0.7,39.0,60.2,6.6,548,60299,0,0,2.0849452554744485,0.1434306569343062,3.260711678832119,0.3326277372262773,0.2908394160583933,0.2918795620437958
46.0,0.4,30.0,68.4,5.5,603,68447,0,0,2.2051907131011563,0.1541791044776117,3.448242122719736,0.3832504145936982,0.2882918739635151,0.3028689883913766
6.0,0.3,18.0,56.6,8.7,530,56627,12,2,2.266924528301882,0.1423207547169808,3.1657735849056614,0.6461698113207552,0.2848490566037729,0.3123584905660381
52.0,0.6,38.0,60.7,5.3,534,60755,14,0,2.2181460674157267,0.1538202247191009,3.484625468164799,0.3748689138576784,0.3019850187265914,0.2984644194756553
23.0,0.3,25.0,73.936,6.06,642,74014,0,0,2.1864485981308355,0.1592990654205607,3.5561059190031186,0.3305140186915892,0.2965109034267905,0.2972429906542057
14.0,0.7,47.0,67.1,6.4,618,67219,0,3,2.116618122977339,0.1422653721682845,3.196181229773462,0.3771035598705501,0.2896278317152093,0.2966666666666669
52.0,0.3,25.0,74.4,6.0,644,74480,14,0,2.191490683229808,0.1587267080745342,3.588633540372673,0.3227484472049694,0.2986956521739126,0.2975931677018636
37.0,0.4,26.0,62.3,6.7,561,62332,0,0,2.22736185383244,0.1470053475935827,3.3593582887700557,0.4192335115864526,0.2893048128342238,0.3043315508021396
12.0,0.6,41.0,70.303,7.29,636,70378,14,0,2.146808176100623,0.1461477987421381,3.315628930817613,0.3991823899371066,0.297342767295597,0.2961320754716983
13.0,0.4,22.0,59.7,9.1,532,59711,8,3,2.3040413533834565,0.1514473684210524,3.445883458646623,0.5086090225563916,0.2952819548872176,0.3079323308270679
45.0,0.3,19.0,64.6,6.3,603,64639,0,0,2.1027031509120997,0.1361194029850744,3.0968325041459392,0.3971807628524044,0.2914759535655047,0.293963515754561
82.0,0.5,34.0,65.8,5.9,590,65913,0,0,2.156457627118638,0.1491186440677962,3.367033898305086,0.3392881355932202,0.2982203389830499,0.2931355932203393
24.0,0.9,55.0,64.604,5.59,577,64683,0,0,2.146759098786823,0.151490467937608,3.384766031195843,0.3462218370883881,0.3071923743500856,0.293310225303293
5.0,1.0,60.0,57.4,6.0,533,57512,5,2,2.1214071294559007,0.1415009380863038,3.111538461538463,0.359136960600376,0.3093433395872416,0.294521575984991
74.0,0.1,4.0,59.9,5.9,553,59944,5,2,2.116383363471961,0.140904159132007,3.143490054249548,0.3261844484629302,0.3062567811934893,0.2935081374321882
89.0,0.1,10.0,71.3,4.7,654,71382,5,0,2.161253822629962,0.1415290519877674,3.2035321100917438,0.359724770642202,0.3012691131498465,0.2952599388379209
17.0,0.3,20.0,68.137,9.5,610,68188,0,0,2.146590163934421,0.1504426229508195,3.3816393442622976,0.3259180327868853,0.294377049180327,0.2958688524590166
55.0,0.5,32.0,60.5,7.6,552,60589,6,2,2.07624999999999,0.1405072463768116,3.222735507246382,0.277898550724638,0.2971195652173908,0.2890217391304349
12.0,0.3,17.0,64.2,7.3,564,64283,17,2,2.211046099290773,0.157482269503546,3.494450354609933,0.3795212765957446,0.2981737588652473,0.2993794326241135
17.0,0.6,36.0,59.4,5.4,527,59450,11,2,2.308823529411761,0.1548956356736241,3.472466793168883,0.5042314990512339,0.304667931688804,0.3056546489563572
70.0,0.2,11.0,68.9,5.7,617,68963,2,3,2.116207455429489,0.1482009724473256,3.339773095623991,0.3367260940032411,0.2942463533225279,0.2902593192868725
73.0,0.6,26.0,40.9,5.6,372,40902,0,0,2.124865591397848,0.1431451612903223,3.2500000000000004,0.3932258064516131,0.2862096774193544,0.2945430107526884
4.0,2.2,84.0,38.787,6.24,348,38827,0,0,2.2631321839080427,0.1472413793103445,3.355545977011493,0.4183620689655174,0.2929597701149423,0.3041666666666666
106.0,1.6,67.0,42.0,5.0,402,42045,6,0,2.026243781094524,0.1273134328358207,2.876194029850752,0.3162935323383091,0.2722885572139298,0.2897761194029853
64.0,0.2,7.0,38.1,10.0,365,38169,15,1,2.0959999999999948,0.1296712328767122,2.9251232876712376,0.3829315068493154,0.2809315068493147,0.2974520547945206
35.0,2.4,81.0,34.2,5.0,317,34281,6,0,2.021798107255517,0.1379495268138799,3.086182965299686,0.2652681388012619,0.2969716088328075,0.2869400630914828
63.0,1.5,52.0,36.0,10.4,319,36027,0,0,2.186175548589339,0.1539184952978053,3.467586206896554,0.2686833855799376,0.3026645768025076,0.2947021943573669
15.0,1.4,54.0,38.18,9.77,356,38214,8,0,2.111825842696627,0.139831460674157,3.1448595505617987,0.416348314606742,0.2987921348314603,0.295168539325843
92.0,1.0,35.0,33.5,5.7,317,33515,0,0,2.155930599369083,0.1337854889589904,3.0060252365930613,0.4139432176656155,0.2911987381703469,0.2993059936908518
38.0,0.8,31.0,36.9,7.1,334,36937,0,0,2.14841317365269,0.1470059880239517,3.3247305389221578,0.4743413173652694,0.3049101796407184,0.294550898203593
3.0,0.9,45.0,50.6,9.2,477,50677,12,2,2.222348008385742,0.1399790356394125,3.128595387840672,0.5997274633123697,0.2881341719077561,0.3087421383647803
12.0,1.0,37.0,37.556,6.36,341,37595,0,0,2.079325513196479,0.1446920821114366,3.2606451612903222,0.3278885630498532,0.3001173020527857,0.2883870967741937
36.0,0.5,24.0,47.3,9.4,434,47359,0,0,2.142073732718893,0.1441935483870963,3.23055299539171,0.3844009216589865,0.2911290322580638,0.2937096774193549
63.0,0.5,16.0,34.6,9.5,320,34636,14,1,2.242031249999995,0.1366874999999998,3.192406250000002,0.4301250000000001,0.2817499999999998,0.3044687499999999
30.0,0.1,5.0,43.2,8.2,399,43264,12,2,2.189699248120298,0.1425563909774431,3.2212030075187985,0.5230075187969927,0.2991729323308267,0.3019047619047623
20.0,0.1,4.0,45.3,9.5,414,45344,12,2,2.251304347826089,0.1491545893719802,3.304589371980676,0.5602173913043477,0.2940579710144921,0.309057971014493
94.0,0.1,6.0,43.0,5.6,378,43028,12,0,2.206507936507933,0.1543121693121689,3.4771164021164025,0.3358465608465613,0.3012962962962957,0.297380952380952
78.0,0.8,36.0,44.9,5.8,408,44923,0,0,2.159656862745096,0.1442156862745093,3.267450980392158,0.361372549019608,0.291838235294117,0.2958578431372547
81.0,0.1,6.0,42.5,4.8,373,42579,14,0,2.1742627345844494,0.1502680965147448,3.493753351206436,0.4115817694369972,0.2907774798927611,0.2940214477211799
20.0,0.6,33.0,55.2,6.0,486,55300,5,2,2.2604938271604897,0.1558230452674895,3.507757201646093,0.421687242798354,0.3002057613168721,0.3038888888888891
74.0,1.0,54.0,51.5,6.1,456,51543,0,0,2.235526315789472,0.1540350877192978,3.4543640350877216,0.3757236842105262,0.3008991228070166,0.3004385964912281
68.0,1.0,40.0,40.9,5.2,368,40959,0,0,2.136141304347822,0.1479891304347822,3.329538043478261,0.3594293478260872,0.2919836956521732,0.2963858695652175
96.0,0.2,9.0,45.7,5.6,416,45757,20,0,2.168365384615384,0.1444951923076917,3.277596153846154,0.377379807692308,0.2920913461538453,0.2986298076923079
24.0,0.7,29.0,42.784,10.6,375,42799,20,0,2.1945333333333306,0.1586133333333328,3.5258133333333337,0.2719200000000001,0.3019199999999995,0.2954133333333336
18.0,1.3,64.0,50.805,5.29,455,50871,20,0,2.1664615384615367,0.1481318681318677,3.3375604395604404,0.3425934065934068,0.2912967032967025,0.2982857142857142
20.0,0.6,29.0,45.235,5.35,403,45295,8,0,2.2342679900744384,0.1521836228287836,3.421637717121587,0.4346650124069482,0.3026799007444162,0.3009429280397024
3.0,0.4,19.0,47.641,9.13,422,47680,0,0,2.1651895734597115,0.1545971563981039,3.4382227488151678,0.3523222748815164,0.2947393364928904,0.2989099526066352
3.0,0.6,34.0,60.747,6.02,510,60814,1,0,2.2669019607843093,0.1688431372549018,3.7881372549019674,0.3702941176470589,0.296745098039215,0.302627450980392
12.0,0.2,10.0,47.558,6.8,432,47607,0,0,2.129004629629628,0.1445833333333329,3.275972222222223,0.3994212962962962,0.2906249999999991,0.2958796296296298
3.0,1.8,69.0,38.808,7.35,356,38845,0,0,2.161151685393255,0.1438764044943816,3.225112359550561,0.4341573033707864,0.295786516853932,0.2978370786516855
75.0,1.6,62.0,38.2,5.2,356,38215,0,0,2.096769662921346,0.1362640449438199,3.0866292134831466,0.3940449438202246,0.283455056179775,0.2937359550561799
63.0,2.2,88.0,39.6,5.0,363,39667,2,0,2.135344352617077,0.141790633608815,3.218347107438016,0.3398622589531684,0.2973829201101923,0.2939118457300275
23.0,1.3,59.0,46.252,5.95,418,46307,0,0,2.1443540669856413,0.1480143540669851,3.3013875598086124,0.3283492822966507,0.3130143540669853,0.2923444976076558
7.0,0.6,30.0,46.967,5.73,464,52100,2,0,2.0688577586206858,0.1481681034482756,3.358340517241382,0.3360344827586209,0.2864224137931025,0.2885129310344829
13.0,1.2,68.0,58.006,6.9,512,58066,7,0,2.157558593749996,0.1511132812499997,3.452988281250002,0.35375,0.2871484374999995,0.2985937500000002
79.0,0.2,9.0,37.3,6.3,337,37302,5,0,2.139999999999997,0.1486053412462905,3.3242136498516346,0.4682492581602376,0.304955489614243,0.2935014836795256
18.0,0.8,30.0,37.146,6.51,337,37188,12,0,2.18635014836795,0.1435014836795249,3.296528189910979,0.437477744807122,0.2977744807121658,0.2984866468842731
18.0,0.8,30.0,37.165,7.92,334,37198,12,0,2.2566467065868228,0.1476347305389219,3.389640718562876,0.4547305389221557,0.292335329341317,0.3056287425149702
4.0,0.5,27.0,54.8,8.5,486,54822,0,2,2.259917695473249,0.1570370370370366,3.484794238683128,0.5317901234567899,0.3034773662551431,0.3045679012345678
42.0,1.6,70.0,42.9,6.2,397,42983,0,0,2.068236775818637,0.1392947103274555,3.151259445843829,0.369294710327456,0.2925944584382867,0.2885138539042822
19.0,1.1,53.0,49.305,6.04,453,49492,0,0,2.125320088300217,0.1445695364238406,3.221611479028699,0.3962693156732891,0.3014128035320082,0.2958719646799119
66.0,0.3,19.0,57.4,5.7,520,57494,0,0,2.127269230769228,0.1439615384615382,3.2849423076923108,0.3671153846153849,0.298288461538461,0.2933076923076924
9.0,1.2,49.0,39.3,9.8,349,39366,8,2,2.143954154727791,0.1555873925501429,3.44409742120344,0.2953868194842409,0.311260744985673,0.293753581661891
8.0,1.5,55.0,36.12,7.97,324,36150,5,0,2.3166358024691336,0.1499691358024688,3.384444444444445,0.4106790123456793,0.2925617283950615,0.3091666666666666
9.0,1.4,62.0,44.5,6.6,389,44531,14,1,2.108894601542413,0.1601285347043696,3.5099485861182536,0.3300771208226224,0.3154498714652951,0.2895886889460152
22.0,0.9,34.0,37.635,9.4,330,37661,10,0,2.234545454545451,0.155454545454545,3.5206060606060645,0.394757575757576,0.2949393939393934,0.299909090909091
9.0,0.6,20.0,36.0,9.6,321,36038,10,2,2.422024922118379,0.1588473520249217,3.515015576323989,0.7398130841121499,0.2960436137071647,0.3208411214953274
15.0,1.0,56.0,53.36,6.18,495,53419,0,0,2.077919191919188,0.1396969696969694,3.1445454545454563,0.3692323232323233,0.2986666666666661,0.2891111111111116
12.0,0.5,24.0,47.122,7.0,426,47170,0,0,2.118286384976526,0.1473474178403751,3.3003990610328677,0.3610563380281691,0.2876995305164312,0.29462441314554
42.0,1.4,61.0,44.7,6.3,421,44729,0,1,2.09589073634204,0.134156769596199,3.04935866983373,0.4053681710213779,0.2938479809976242,0.2935866983372926
37.0,0.5,17.0,36.9,6.2,325,36986,5,0,2.1610769230769207,0.1540307692307688,3.5016923076923088,0.3832000000000002,0.3062461538461536,0.2913538461538463
67.0,1.3,60.0,46.7,5.2,430,46808,10,6,2.1903255813953435,0.1406046511627903,3.1901395348837216,0.3625813953488373,0.2914883720930222,0.3030697674418604
9.0,1.8,67.0,38.172,6.3,350,38217,8,0,2.152542857142855,0.1417999999999997,3.213028571428571,0.3867142857142858,0.2847714285714283,0.3016
13.0,0.5,17.0,38.6,6.2,351,38652,8,0,2.139601139601138,0.1456125356125353,3.2505413105413115,0.4145014245014251,0.2939601139601135,0.2987464387464388
11.0,1.0,34.0,35.733,8.82,360,40147,10,0,2.236166666666664,0.1509999999999996,3.3663333333333343,0.386416666666667,0.2986111111111104,0.3009999999999999
85.0,0.7,27.0,36.1,6.4,332,36134,17,0,2.218012048192768,0.1401506024096382,3.198674698795181,0.3853915662650602,0.2925301204819274,0.3036445783132533
11.0,1.6,65.0,39.4,9.1,353,39392,11,2,2.091926345609063,0.1515297450424924,3.369348441926348,0.3675354107648728,0.308781869688385,0.2888101983002835
47.0,0.5,28.0,57.6,6.0,513,57656,5,0,2.175380116959061,0.1505847953216371,3.4094152046783663,0.3785575048732943,0.3020077972709542,0.2953996101364525
20.0,1.9,65.0,34.627,5.48,321,34674,0,0,2.150373831775697,0.1386915887850464,3.157476635514018,0.4391900311526484,0.3057320872274142,0.2966043613707168
32.0,0.9,54.0,59.8,9.0,537,59900,12,1,2.2283240223463645,0.1470018621973925,3.370335195530728,0.3774674115456241,0.2882309124767216,0.3039106145251396
15.0,0.6,25.0,38.7,9.9,343,38755,11,2,2.3891836734693856,0.1597084548104952,3.516064139941692,0.576384839650146,0.2886005830903785,0.3172011661807581
73.0,1.6,58.0,35.7,5.6,316,35707,13,0,2.299810126582277,0.1507278481012655,3.4461075949367084,0.4227531645569621,0.2982278481012657,0.3052215189873419
49.0,0.5,24.0,52.1,5.9,481,52194,8,0,2.114823284823278,0.1397297297297293,3.1490852390852395,0.388295218295218,0.2923284823284817,0.2951143451143452
31.0,0.4,18.0,46.5,5.9,436,46588,8,0,2.0458715596330213,0.1369724770642196,3.049564220183487,0.368646788990826,0.2983486238532107,0.2893577981651378
26.0,0.5,22.0,46.412,6.75,410,46452,17,0,2.2325121951219504,0.1547804878048775,3.466317073170732,0.3982926829268294,0.298414634146341,0.2985609756097561
82.0,0.1,5.0,36.6,5.8,327,36612,10,2,2.1982874617737003,0.1512232415902137,3.3817125382263,0.4486850152905198,0.2935779816513758,0.2982568807339453
13.0,0.8,41.0,49.142,7.81,457,49188,0,0,2.130262582056889,0.1391028446389492,3.1432385120350137,0.4083588621444202,0.2980743982494523,0.2943107221006569
35.0,0.4,19.0,47.5,10.4,411,47539,20,0,2.2405596107055943,0.1634549878345493,3.627323600973242,0.3455231143552315,0.2938929440389287,0.3010462287104622
70.0,1.3,47.0,37.0,7.4,342,37060,20,0,1.989269005847947,0.139707602339181,3.1367836257309927,0.2298538011695906,0.3156432748538007,0.2805847953216373
10.0,1.3,55.0,41.2,4.7,377,41220,12,5,1.950106100795756,0.1422281167108749,3.146312997347482,0.2672944297082231,0.2796286472148537,0.2808222811671088
72.0,0.7,26.0,36.5,5.9,329,36535,0,0,2.1434346504559234,0.1490881458966563,3.3213069908814576,0.3864437689969609,0.2975683890577505,0.2959878419452886
11.0,0.7,37.0,53.635,5.88,499,53699,0,0,2.123266533066127,0.137274549098196,3.125771543086173,0.4176553106212425,0.2906412825651295,0.2981563126252508
21.0,1.6,64.0,39.277,6.68,401,42277,8,0,2.031795511221942,0.1324688279301741,2.993615960099753,0.3686034912718207,0.3004987531172065,0.2849625935162099
7.0,1.2,60.0,51.673,6.21,475,51733,0,0,2.191073684210522,0.1432421052631575,3.2250315789473705,0.4288842105263161,0.3035157894736834,0.3013684210526318
